Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max,Temp_Min,Temp_Media
Norte,RR,Boa Vista,2021,7,8,29.7,23.0,26.35
Norte,RR,Boa Vista,2021,7,9,28.7,23.0,25.85
Norte,RR,Boa Vista,2021,7,10,29.2,23.0,26.1
Norte,RR,Boa Vista,2021,7,11,29.4,22.8,26.1
Norte,RR,Boa Vista,2021,7,12,28.7,22.6,25.65
Norte,RR,Boa Vista,2021,7,13,29.5,23.1,26.3
Norte,RR,Boa Vista,2021,7,14,29.4,22.5,25.95
Norte,RR,Boa Vista,2021,7,15,27.9,23.0,25.45
Norte,RR,Boa Vista,2021,7,16,27.0,22.8,24.9
Norte,RR,Boa Vista,2021,7,17,30.0,22.7,26.35
Norte,RR,Boa Vista,2021,7,18,29.0,23.3,26.15
Norte,RR,Boa Vista,2021,7,19,30.0,23.0,26.5
Norte,RR,Boa Vista,2021,7,20,29.1,23.3,26.2
Norte,RR,Boa Vista,2021,7,21,29.7,23.0,26.35
Norte,RR,Boa Vista,2021,7,22,29.6,23.0,26.3
Norte,RR,Boa Vista,2021,7,23,28.6,23.4,26.0
Norte,RR,Boa Vista,2021,7,24,29.6,23.5,26.55
Norte,RR,Boa Vista,2021,7,25,29.5,23.1,26.3
Norte,RR,Boa Vista,2021,7,26,28.8,23.0,25.9
Norte,RR,Boa Vista,2021,7,27,29.0,23.0,26.0
Norte,RR,Boa Vista,2021,7,28,29.2,22.6,25.9
Norte,RR,Boa Vista,2021,7,29,27.5,23.4,25.45
Norte,RR,Boa Vista,2021,7,30,30.1,22.2,26.15
Norte,RR,Boa Vista,2021,7,31,28.7,23.2,25.95
Norte,RR,Boa Vista,2021,8,1,27.8,23.1,25.45
Norte,RR,Boa Vista,2021,8,2,27.6,22.6,25.1
Norte,RR,Boa Vista,2021,8,3,29.4,22.0,25.7
Norte,RR,Boa Vista,2021,8,4,28.6,23.4,26.0
Norte,RR,Boa Vista,2021,8,5,29.2,23.0,26.1
Norte,RR,Boa Vista,2021,8,6,30.2,23.1,26.65
Norte,RR,Boa Vista,2021,8,7,29.6,24.0,26.8
Norte,RR,Boa Vista,2021,8,8,29.2,23.2,26.2
Norte,RR,Boa Vista,2021,8,9,29.6,23.5,26.55
Norte,RR,Boa Vista,2021,8,10,30.5,22.6,26.55
Norte,RR,Boa Vista,2021,8,11,30.4,23.9,27.15
Norte,RR,Boa Vista,2021,8,12,28.5,23.0,25.75
Norte,RR,Boa Vista,2021,8,13,26.6,23.5,25.05
Norte,RR,Boa Vista,2021,8,14,28.5,23.2,25.85
Norte,RR,Boa Vista,2021,8,15,28.4,22.5,25.45
Norte,RR,Boa Vista,2021,8,16,30.1,22.2,26.15
Norte,RR,Boa Vista,2021,8,17,31.1,23.5,27.3
Norte,RR,Boa Vista,2021,8,18,30.2,23.8,27.0
Norte,RR,Boa Vista,2021,8,19,29.0,23.6,26.3
Norte,RR,Boa Vista,2021,8,20,29.8,23.5,26.65
Norte,RR,Boa Vista,2021,8,21,30.1,24.1,27.1
Norte,RR,Boa Vista,2021,8,22,30.4,23.6,27.0
Norte,RR,Boa Vista,2021,8,23,29.9,24.0,26.95
Norte,RR,Boa Vista,2021,8,24,31.2,23.6,27.4
Norte,RR,Boa Vista,2021,8,25,31.5,24.8,28.15
Norte,RR,Boa Vista,2021,8,26,32.0,24.8,28.4
Norte,RR,Boa Vista,2021,8,27,31.5,24.9,28.2
Norte,RR,Boa Vista,2021,8,28,29.2,23.6,26.4
Norte,RR,Boa Vista,2021,8,29,30.0,22.9,26.45
Norte,RR,Boa Vista,2021,8,30,30.5,23.6,27.05
Norte,RR,Boa Vista,2021,8,31,29.2,23.2,26.2
Norte,RR,Boa Vista,2021,9,1,29.9,22.6,26.25
Norte,RR,Boa Vista,2021,9,2,30.9,23.1,27.0
Norte,RR,Boa Vista,2021,9,3,29.7,23.2,26.45
Norte,RR,Boa Vista,2021,9,4,30.0,23.0,26.5
Norte,RR,Boa Vista,2021,9,5,29.5,23.8,26.65
Norte,RR,Boa Vista,2021,9,6,30.8,23.8,27.3
Norte,RR,Boa Vista,2021,9,7,31.7,24.0,27.85
Norte,RR,Boa Vista,2021,9,8,31.0,24.1,27.55
Norte,RR,Boa Vista,2021,9,9,31.5,24.1,27.8
Norte,RR,Boa Vista,2021,9,10,31.0,24.0,27.5
Norte,RR,Boa Vista,2021,9,11,32.2,24.3,28.25
Norte,RR,Boa Vista,2021,9,12,32.5,24.0,28.25
Norte,RR,Boa Vista,2021,9,13,33.1,25.0,29.05
Norte,RR,Boa Vista,2021,9,14,33.8,24.5,29.15
Norte,RR,Boa Vista,2021,9,15,32.9,23.6,28.25
Norte,RR,Boa Vista,2021,9,16,33.1,24.1,28.6
Norte,RR,Boa Vista,2021,9,17,31.2,23.9,27.55
Norte,RR,Boa Vista,2021,9,18,29.4,23.9,26.65
Norte,RR,Boa Vista,2021,9,19,30.6,23.5,27.05
Norte,RR,Boa Vista,2021,9,20,29.6,23.6,26.6
Norte,RR,Boa Vista,2021,9,21,31.0,23.5,27.25
Norte,RR,Boa Vista,2021,9,22,31.5,24.9,28.2
Norte,RR,Boa Vista,2021,9,23,31.4,24.0,27.7
Norte,RR,Boa Vista,2021,9,24,32.0,23.6,27.8
Norte,RR,Boa Vista,2021,9,25,31.2,24.0,27.6
Norte,RR,Boa Vista,2021,9,26,31.5,24.4,27.95
Norte,RR,Boa Vista,2021,9,27,30.6,24.4,27.5
Norte,RR,Boa Vista,2021,9,28,31.8,23.9,27.85
Norte,RR,Boa Vista,2021,9,29,31.8,24.0,27.9
Norte,RR,Boa Vista,2021,9,30,32.8,24.7,28.75
Norte,RR,Boa Vista,2021,10,1,32.5,24.2,28.35
Norte,RR,Boa Vista,2021,10,2,33.2,24.8,29.0
Norte,RR,Boa Vista,2021,10,3,31.7,24.5,28.1
Norte,RR,Boa Vista,2021,10,4,33.8,24.5,29.15
Norte,RR,Boa Vista,2021,10,5,33.9,25.1,29.5
Norte,RR,Boa Vista,2021,10,6,33.7,25.9,29.8
Norte,RR,Boa Vista,2021,10,7,33.7,25.2,29.45
Norte,RR,Boa Vista,2021,10,8,31.9,24.2,28.05
Norte,RR,Boa Vista,2021,10,9,31.0,24.5,27.75
Norte,RR,Boa Vista,2021,10,10,32.0,24.7,28.35
Norte,RR,Boa Vista,2021,10,11,33.3,24.9,29.1
Norte,RR,Boa Vista,2021,10,12,34.1,25.0,29.55
Norte,RR,Boa Vista,2021,10,13,34.5,25.1,29.8
Norte,RR,Boa Vista,2021,10,14,34.0,24.5,29.25
Norte,RR,Boa Vista,2021,10,15,36.5,25.7,31.1
Norte,RR,Boa Vista,2021,10,16,36.3,24.9,30.6
Norte,RR,Boa Vista,2021,10,17,35.4,25.4,30.4
Norte,RR,Boa Vista,2021,10,18,33.5,23.8,28.65
Norte,RR,Boa Vista,2021,10,19,31.0,23.1,27.05
Norte,RR,Boa Vista,2021,10,20,32.1,23.1,27.6
Norte,RR,Boa Vista,2021,10,21,30.1,23.2,26.65
Norte,RR,Boa Vista,2021,10,22,28.6,22.9,25.75
Norte,RR,Boa Vista,2021,10,23,32.3,23.9,28.1
Norte,RR,Boa Vista,2021,10,24,32.5,23.8,28.15
Norte,RR,Boa Vista,2021,10,25,30.3,23.0,26.65
Norte,RR,Boa Vista,2021,10,26,28.4,22.9,25.65
Norte,RR,Boa Vista,2021,10,27,30.2,22.8,26.5
Norte,RR,Boa Vista,2021,10,28,30.0,22.3,26.15
Norte,RR,Boa Vista,2021,10,29,30.9,22.5,26.7
Norte,RR,Boa Vista,2021,10,30,31.9,22.9,27.4
Norte,RR,Boa Vista,2021,10,31,32.6,23.9,28.25
Norte,RR,Boa Vista,2021,11,1,33.1,25.1,29.1
Norte,RR,Boa Vista,2021,11,2,32.5,24.2,28.35
Norte,RR,Boa Vista,2021,11,3,31.9,23.9,27.9
Norte,RR,Boa Vista,2021,11,4,33.1,24.3,28.7
Norte,RR,Boa Vista,2021,11,5,33.5,24.5,29.0
Norte,RR,Boa Vista,2021,11,6,32.8,23.6,28.2
Norte,RR,Boa Vista,2021,11,7,30.1,24.3,27.2
Norte,RR,Boa Vista,2021,11,8,30.8,23.1,26.95
Norte,RR,Boa Vista,2021,11,9,31.9,23.6,27.75
Norte,RR,Boa Vista,2021,11,10,32.5,23.5,28.0
Norte,RR,Boa Vista,2021,11,11,33.2,24.0,28.6
Norte,RR,Boa Vista,2021,11,12,32.0,25.0,28.5
Norte,RR,Boa Vista,2021,11,13,29.8,23.9,26.85
Norte,RR,Boa Vista,2021,11,14,31.3,24.7,28.0
Norte,RR,Boa Vista,2021,11,15,33.3,24.8,29.05
Norte,RR,Boa Vista,2021,11,16,32.2,24.6,28.4
Norte,RR,Boa Vista,2021,11,17,31.3,24.2,27.75
Norte,RR,Boa Vista,2021,11,18,31.7,24.5,28.1
Norte,RR,Boa Vista,2021,11,19,32.2,24.4,28.3
Norte,RR,Boa Vista,2021,11,20,31.5,23.5,27.5
Norte,RR,Boa Vista,2021,11,21,28.0,23.0,25.5
Norte,RR,Boa Vista,2021,11,22,30.0,22.8,26.4
Norte,RR,Boa Vista,2021,11,23,31.3,23.4,27.35
Norte,RR,Boa Vista,2021,11,24,32.4,23.9,28.15
Norte,RR,Boa Vista,2021,11,25,30.6,23.2,26.9
Norte,RR,Boa Vista,2021,11,26,31.3,23.4,27.35
Norte,RR,Boa Vista,2021,11,27,30.1,22.9,26.5
Norte,RR,Boa Vista,2021,11,28,31.8,22.9,27.35
Norte,RR,Boa Vista,2021,11,29,32.0,24.4,28.2
Norte,RR,Boa Vista,2021,11,30,31.8,24.0,27.9
Norte,RR,Boa Vista,2021,12,1,29.4,23.8,26.6
Norte,RR,Boa Vista,2021,12,2,28.0,23.2,25.6
Norte,RR,Boa Vista,2021,12,3,29.5,23.0,26.25
Norte,RR,Boa Vista,2021,12,4,30.7,24.0,27.35
Norte,RR,Boa Vista,2021,12,5,30.8,24.2,27.5
Norte,RR,Boa Vista,2021,12,6,30.5,23.5,27.0
Norte,RR,Boa Vista,2021,12,7,30.5,23.8,27.15
Norte,RR,Boa Vista,2021,12,8,30.0,23.0,26.5
Norte,RR,Boa Vista,2021,12,9,30.1,23.2,26.65
Norte,RR,Boa Vista,2021,12,10,29.5,23.7,26.6
Norte,RR,Boa Vista,2021,12,11,29.0,23.6,26.3
Norte,RR,Boa Vista,2021,12,12,28.4,23.8,26.1
Norte,RR,Boa Vista,2021,12,13,30.5,23.8,27.15
Norte,RR,Boa Vista,2021,12,14,30.4,23.6,27.0
Norte,RR,Boa Vista,2021,12,15,31.2,24.5,27.85
Norte,RR,Boa Vista,2021,12,16,31.3,24.6,27.95
Norte,RR,Boa Vista,2021,12,17,30.9,25.0,27.95
Norte,RR,Boa Vista,2021,12,18,30.0,24.8,27.4
Norte,RR,Boa Vista,2021,12,19,31.4,24.3,27.85
Norte,RR,Boa Vista,2021,12,20,32.0,24.2,28.1
Norte,RR,Boa Vista,2021,12,21,32.3,25.0,28.65
Norte,RR,Boa Vista,2021,12,22,30.4,24.5,27.45
Norte,RR,Boa Vista,2021,12,23,30.5,24.0,27.25
Norte,RR,Boa Vista,2021,12,24,27.0,24.1,25.55
Norte,RR,Boa Vista,2021,12,25,28.0,23.4,25.7
Norte,RR,Boa Vista,2021,12,26,31.4,23.1,27.25
Norte,RR,Boa Vista,2021,12,27,31.4,24.1,27.75
Norte,RR,Boa Vista,2021,12,28,30.5,23.8,27.15
Norte,RR,Boa Vista,2021,12,29,31.0,23.7,27.35
Norte,RR,Boa Vista,2021,12,30,29.6,23.8,26.7
Norte,RR,Boa Vista,2021,12,31,30.7,22.7,26.7
Norte,RR,Boa Vista,2022,1,1,31.0,23.6,27.3
Norte,RR,Boa Vista,2022,1,2,30.6,23.2,26.9
Norte,RR,Boa Vista,2022,1,3,31.2,23.0,27.1
Norte,RR,Boa Vista,2022,1,4,32.0,22.7,27.35
Norte,RR,Boa Vista,2022,1,5,32.5,22.9,27.7
Norte,RR,Boa Vista,2022,1,6,32.5,23.5,28.0
Norte,RR,Boa Vista,2022,1,7,31.5,24.2,27.85
Norte,RR,Boa Vista,2022,1,8,32.0,23.8,27.9
Norte,RR,Boa Vista,2022,1,9,31.9,22.9,27.4
Norte,RR,Boa Vista,2022,1,10,32.5,22.5,27.5
Norte,RR,Boa Vista,2022,1,11,33.3,23.1,28.2
Norte,RR,Boa Vista,2022,1,12,33.6,24.2,28.9
Norte,RR,Boa Vista,2022,1,13,34.0,24.6,29.3
Norte,RR,Boa Vista,2022,1,14,31.5,24.3,27.9
Norte,RR,Boa Vista,2022,1,15,31.8,24.6,28.2
Norte,RR,Boa Vista,2022,1,16,31.0,24.1,27.55
Norte,RR,Boa Vista,2022,1,17,29.5,22.7,26.1
Norte,RR,Boa Vista,2022,1,18,30.9,22.9,26.9
Norte,RR,Boa Vista,2022,1,19,31.4,22.8,27.1
Norte,RR,Boa Vista,2022,1,20,30.5,23.8,27.15
Norte,RR,Boa Vista,2022,1,21,31.1,24.5,27.8
Norte,RR,Boa Vista,2022,1,22,28.6,24.0,26.3
Norte,RR,Boa Vista,2022,1,23,32.1,23.5,27.8
Norte,RR,Boa Vista,2022,1,24,32.3,23.6,27.95
Norte,RR,Boa Vista,2022,1,25,33.3,24.6,28.95
Norte,RR,Boa Vista,2022,1,26,31.4,23.7,27.55
Norte,RR,Boa Vista,2022,1,27,32.3,23.9,28.1
Norte,RR,Boa Vista,2022,1,28,32.5,23.7,28.1
Norte,RR,Boa Vista,2022,1,29,32.8,23.5,28.15
Norte,RR,Boa Vista,2022,1,30,33.8,24.1,28.95
Norte,RR,Boa Vista,2022,1,31,33.2,24.5,28.85
Norte,RR,Boa Vista,2022,2,1,29.6,22.9,26.25
Norte,RR,Boa Vista,2022,2,2,32.9,24.3,28.6
Norte,RR,Boa Vista,2022,2,3,32.5,23.0,27.75
Norte,RR,Boa Vista,2022,2,4,33.5,24.2,28.85
Norte,RR,Boa Vista,2022,2,5,32.5,24.2,28.35
Norte,RR,Boa Vista,2022,2,6,31.5,24.0,27.75
Norte,RR,Boa Vista,2022,2,7,32.0,23.4,27.7
Norte,RR,Boa Vista,2022,2,8,32.5,23.6,28.05
Norte,RR,Boa Vista,2022,2,9,33.4,23.3,28.35
Norte,RR,Boa Vista,2022,2,10,33.5,24.4,28.95
Norte,RR,Boa Vista,2022,2,11,34.0,24.3,29.15
Norte,RR,Boa Vista,2022,2,12,33.5,24.4,28.95
Norte,RR,Boa Vista,2022,2,13,32.8,24.4,28.6
Norte,RR,Boa Vista,2022,2,14,33.8,23.9,28.85
Norte,RR,Boa Vista,2022,2,15,31.0,23.5,27.25
Norte,RR,Boa Vista,2022,2,16,32.2,23.5,27.85
Norte,RR,Boa Vista,2022,2,17,29.2,24.1,26.65
Norte,RR,Boa Vista,2022,2,18,33.2,23.3,28.25
Norte,RR,Boa Vista,2022,2,19,33.9,24.0,28.95
Norte,RR,Boa Vista,2022,2,20,34.7,24.2,29.45
Norte,RR,Boa Vista,2022,2,21,34.8,24.6,29.7
Norte,RR,Boa Vista,2022,2,22,32.7,25.1,28.9
Norte,RR,Boa Vista,2022,2,23,31.7,24.0,27.85
Norte,RR,Boa Vista,2022,2,24,28.6,23.4,26.0
Norte,RR,Boa Vista,2022,2,25,32.1,23.5,27.8
Norte,RR,Boa Vista,2022,2,26,30.2,24.2,27.2
Norte,RR,Boa Vista,2022,2,27,30.9,23.5,27.2
Norte,RR,Boa Vista,2022,2,28,31.8,23.2,27.5
Norte,RR,Boa Vista,2022,3,1,32.8,24.0,28.4
Norte,RR,Boa Vista,2022,3,2,31.8,24.7,28.25
Norte,RR,Boa Vista,2022,3,3,31.6,24.4,28.0
Norte,RR,Boa Vista,2022,3,4,31.0,23.6,27.3
Norte,RR,Boa Vista,2022,3,5,26.5,23.3,24.9
Norte,RR,Boa Vista,2022,3,6,30.4,23.0,26.7
Norte,RR,Boa Vista,2022,3,7,27.5,22.6,25.05
Norte,RR,Boa Vista,2022,3,8,28.7,22.9,25.8
Norte,RR,Boa Vista,2022,3,9,28.8,23.4,26.1
Norte,RR,Boa Vista,2022,3,10,30.1,22.3,26.2
Norte,RR,Boa Vista,2022,3,11,31.9,23.9,27.9
Norte,RR,Boa Vista,2022,3,12,32.4,23.9,28.15
Norte,RR,Boa Vista,2022,3,13,32.5,24.2,28.35
Norte,RR,Boa Vista,2022,3,14,29.6,22.8,26.2
Norte,RR,Boa Vista,2022,3,15,28.4,22.1,25.25
Norte,RR,Boa Vista,2022,3,16,29.9,22.5,26.2
Norte,RR,Boa Vista,2022,3,17,30.1,22.6,26.35
Norte,RR,Boa Vista,2022,3,18,30.0,24.0,27.0
Norte,RR,Boa Vista,2022,3,19,30.0,23.6,26.8
Norte,RR,Boa Vista,2022,3,20,31.4,23.8,27.6
Norte,RR,Boa Vista,2022,3,21,30.9,23.2,27.05
Norte,RR,Boa Vista,2022,3,22,32.0,23.2,27.6
Norte,RR,Boa Vista,2022,3,23,31.7,24.2,27.95
Norte,RR,Boa Vista,2022,3,24,31.1,24.3,27.7
Norte,RR,Boa Vista,2022,3,25,32.8,24.1,28.45
Norte,RR,Boa Vista,2022,3,26,28.5,24.4,26.45
Norte,RR,Boa Vista,2022,3,27,31.5,24.2,27.85
Norte,RR,Boa Vista,2022,3,28,32.0,24.0,28.0
Norte,RR,Boa Vista,2022,3,29,31.6,23.6,27.6
Norte,RR,Boa Vista,2022,3,30,32.9,23.4,28.15
Norte,RR,Boa Vista,2022,3,31,33.2,23.2,28.2
Norte,RR,Boa Vista,2022,4,1,34.2,23.5,28.85
Norte,RR,Boa Vista,2022,4,2,35.0,24.3,29.65
Norte,RR,Boa Vista,2022,4,3,28.0,23.4,25.7
Norte,RR,Boa Vista,2022,4,4,30.4,22.6,26.5
Norte,RR,Boa Vista,2022,4,5,29.8,23.1,26.45
Norte,RR,Boa Vista,2022,4,6,31.4,22.8,27.1
Norte,RR,Boa Vista,2022,4,7,32.4,23.7,28.05
Norte,RR,Boa Vista,2022,4,8,31.9,24.5,28.2
Norte,RR,Boa Vista,2022,4,9,28.2,23.4,25.8
Norte,RR,Boa Vista,2022,4,10,29.8,23.7,26.75
Norte,RR,Boa Vista,2022,4,11,32.0,23.5,27.75
Norte,RR,Boa Vista,2022,4,12,32.8,24.1,28.45
Norte,RR,Boa Vista,2022,4,13,32.3,24.0,28.15
Norte,RR,Boa Vista,2022,4,14,32.0,24.3,28.15
Norte,RR,Boa Vista,2022,4,15,26.5,23.4,24.95
Norte,RR,Boa Vista,2022,4,16,31.1,22.9,27.0
Norte,RR,Boa Vista,2022,4,17,31.5,24.0,27.75
Norte,RR,Boa Vista,2022,4,18,31.6,23.5,27.55
Norte,RR,Boa Vista,2022,4,19,32.6,24.2,28.4
Norte,RR,Boa Vista,2022,4,20,30.6,23.4,27.0
Norte,RR,Boa Vista,2022,4,21,25.0,23.1,24.05
Norte,RR,Boa Vista,2022,4,22,29.1,22.4,25.75
Norte,RR,Boa Vista,2022,4,23,31.0,23.0,27.0
Norte,RR,Boa Vista,2022,4,24,28.8,23.2,26.0
Norte,RR,Boa Vista,2022,4,25,29.8,23.1,26.45
Norte,RR,Boa Vista,2022,4,26,28.5,23.0,25.75
Norte,RR,Boa Vista,2022,4,27,28.5,22.9,25.7
Norte,RR,Boa Vista,2022,4,28,30.5,22.8,26.65
Norte,RR,Boa Vista,2022,4,29,29.6,23.0,26.3
Norte,RR,Boa Vista,2022,4,30,29.0,22.4,25.7
Norte,RR,Boa Vista,2022,5,1,30.3,22.4,26.35
Norte,RR,Boa Vista,2022,5,2,31.0,23.6,27.3
Norte,RR,Boa Vista,2022,5,3,29.1,24.4,26.75
Norte,RR,Boa Vista,2022,5,4,27.1,23.4,25.25
Norte,RR,Boa Vista,2022,5,5,29.7,22.5,26.1
Norte,RR,Boa Vista,2022,5,6,29.1,22.8,25.95
Norte,RR,Boa Vista,2022,5,7,27.1,22.5,24.8
Norte,RR,Boa Vista,2022,5,8,26.9,23.0,24.95
Norte,RR,Boa Vista,2022,5,9,28.9,22.8,25.85
Norte,RR,Boa Vista,2022,5,10,30.9,22.9,26.9
Norte,RR,Boa Vista,2022,5,11,30.8,23.3,27.05
Norte,RR,Boa Vista,2022,5,12,29.5,24.1,26.8
Norte,RR,Boa Vista,2022,5,13,29.6,23.2,26.4
Norte,RR,Boa Vista,2022,5,14,31.1,24.0,27.55
Norte,RR,Boa Vista,2022,5,15,29.9,24.2,27.05
Norte,RR,Boa Vista,2022,5,16,27.7,23.3,25.5
Norte,RR,Boa Vista,2022,5,17,28.5,23.4,25.95
Norte,RR,Boa Vista,2022,5,18,25.4,23.0,24.2
Norte,RR,Boa Vista,2022,5,19,25.6,22.5,24.05
Norte,RR,Boa Vista,2022,5,20,28.5,22.8,25.65
Norte,RR,Boa Vista,2022,5,21,27.2,22.6,24.9
Norte,RR,Boa Vista,2022,5,22,26.2,22.5,24.35
Norte,RR,Boa Vista,2022,5,23,29.5,22.2,25.85
Norte,RR,Boa Vista,2022,5,24,29.2,22.6,25.9
Norte,RR,Boa Vista,2022,5,25,30.1,22.9,26.5
Norte,RR,Boa Vista,2022,5,26,28.2,22.7,25.45
Norte,RR,Boa Vista,2022,5,27,29.0,22.7,25.85
Norte,RR,Boa Vista,2022,5,28,29.9,22.6,26.25
Norte,RR,Boa Vista,2022,5,29,29.8,22.9,26.35
Norte,RR,Boa Vista,2022,5,30,30.0,23.1,26.55
Norte,RR,Boa Vista,2022,5,31,27.1,22.8,24.95
Norte,RR,Boa Vista,2022,6,1,29.5,22.6,26.05
Norte,RR,Boa Vista,2022,6,2,29.2,22.4,25.8
Norte,RR,Boa Vista,2022,6,3,30.4,22.0,26.2
Norte,RR,Boa Vista,2022,6,4,29.2,22.2,25.7
Norte,RR,Boa Vista,2022,6,5,27.6,22.2,24.9
Norte,RR,Boa Vista,2022,6,6,26.2,22.5,24.35
Norte,RR,Boa Vista,2022,6,7,30.1,22.4,26.25
Norte,RR,Boa Vista,2022,6,8,29.2,23.0,26.1
Norte,RR,Boa Vista,2022,6,9,28.3,22.5,25.4
Norte,RR,Boa Vista,2022,6,10,29.0,22.5,25.75
Norte,RR,Boa Vista,2022,6,11,27.3,22.0,24.65
Norte,RR,Boa Vista,2022,6,12,25.5,22.9,24.2
Norte,RR,Boa Vista,2022,6,13,29.2,21.8,25.5
Norte,RR,Boa Vista,2022,6,14,28.6,21.8,25.2
Norte,RR,Boa Vista,2022,6,15,28.2,22.0,25.1
Norte,RR,Boa Vista,2022,6,16,28.4,22.0,25.2
Norte,RR,Boa Vista,2022,6,17,29.0,22.0,25.5
Norte,RR,Boa Vista,2022,6,18,28.4,22.3,25.35
Norte,RR,Boa Vista,2022,6,19,28.8,22.3,25.55
Norte,RR,Boa Vista,2022,6,20,28.1,22.1,25.1
Norte,RR,Boa Vista,2022,6,21,27.2,22.1,24.65
Norte,RR,Boa Vista,2022,6,22,29.0,21.7,25.35
Norte,RR,Boa Vista,2022,6,23,29.3,22.2,25.75
Norte,RR,Boa Vista,2022,6,24,28.2,22.6,25.4
Norte,RR,Boa Vista,2022,6,25,28.0,22.0,25.0
Norte,RR,Boa Vista,2022,6,26,28.7,21.4,25.05
Norte,RR,Boa Vista,2022,6,27,25.0,22.6,23.8
Norte,RR,Boa Vista,2022,6,28,29.5,21.6,25.55
Norte,RR,Boa Vista,2022,6,29,28.0,22.5,25.25
Norte,RR,Boa Vista,2022,6,30,29.1,23.0,26.05
Norte,RR,Boa Vista,2022,7,1,29.9,22.4,26.15
Norte,RR,Boa Vista,2022,7,2,29.5,22.3,25.9
Norte,RR,Boa Vista,2022,7,3,28.2,22.8,25.5
Norte,RR,Boa Vista,2022,7,4,29.2,22.4,25.8
Norte,RR,Boa Vista,2022,7,5,30.0,21.6,25.8
Norte,RR,Boa Vista,2022,7,6,30.0,22.6,26.3
Norte,RR,Boa Vista,2022,7,7,28.8,22.5,25.65
Norte,RR,Boa Vista,2022,7,8,28.6,22.2,25.4
Norte,RR,Boa Vista,2022,7,9,28.2,22.5,25.35
Norte,RR,Boa Vista,2022,7,10,28.2,22.4,25.3
Norte,RR,Boa Vista,2022,7,11,28.2,22.2,25.2
Norte,RR,Boa Vista,2022,7,12,28.6,22.4,25.5
Norte,RR,Boa Vista,2022,7,13,27.8,22.5,25.15
Norte,RR,Boa Vista,2022,7,14,28.9,22.7,25.8
Norte,RR,Boa Vista,2022,7,15,27.0,22.6,24.8
Norte,RR,Boa Vista,2022,7,16,30.4,21.1,25.75
Norte,RR,Boa Vista,2022,7,17,31.7,22.7,27.2
Norte,RR,Boa Vista,2022,7,18,30.2,23.5,26.85
Norte,RR,Boa Vista,2022,7,19,28.5,22.6,25.55
Norte,RR,Boa Vista,2022,7,20,28.0,22.8,25.4
Norte,RR,Boa Vista,2022,7,21,29.1,22.1,25.6
Norte,RR,Boa Vista,2022,7,22,28.6,22.3,25.45
Norte,RR,Boa Vista,2022,7,23,27.0,22.7,24.85
Norte,RR,Boa Vista,2022,7,24,28.0,22.7,25.35
Norte,RR,Boa Vista,2022,7,25,28.0,22.2,25.1
Norte,RR,Boa Vista,2022,7,26,29.2,22.1,25.65
Norte,RR,Boa Vista,2022,7,27,28.4,22.6,25.5
Norte,RR,Boa Vista,2022,7,28,29.4,22.6,26.0
Norte,RR,Boa Vista,2022,7,29,29.0,21.8,25.4
Norte,RR,Boa Vista,2022,7,30,27.5,22.5,25.0
Norte,RR,Boa Vista,2022,7,31,30.1,21.8,25.95
Norte,RR,Boa Vista,2022,8,1,28.7,23.0,25.85
Norte,RR,Boa Vista,2022,8,2,28.8,22.8,25.8
Norte,RR,Boa Vista,2022,8,3,28.4,22.1,25.25
Norte,RR,Boa Vista,2022,8,4,30.2,22.1,26.15
Norte,RR,Boa Vista,2022,8,5,30.9,23.3,27.1
Norte,RR,Boa Vista,2022,8,6,31.0,22.9,26.95
Norte,RR,Boa Vista,2022,8,7,31.1,23.7,27.4
Norte,RR,Boa Vista,2022,8,8,32.0,23.4,27.7
Norte,RR,Boa Vista,2022,8,9,32.4,23.8,28.1
Norte,RR,Boa Vista,2022,8,10,31.5,23.1,27.3
Norte,RR,Boa Vista,2022,8,11,31.5,23.5,27.5
Norte,RR,Boa Vista,2022,8,12,30.0,22.9,26.45
Norte,RR,Boa Vista,2022,8,13,29.0,22.3,25.65
Norte,RR,Boa Vista,2022,8,14,30.4,22.1,26.25
Norte,RR,Boa Vista,2022,8,15,31.3,22.8,27.05
Norte,RR,Boa Vista,2022,8,16,31.5,23.8,27.65
Norte,RR,Boa Vista,2022,8,17,31.1,24.1,27.6
Norte,RR,Boa Vista,2022,8,18,31.5,23.7,27.6
Norte,RR,Boa Vista,2022,8,19,32.7,23.6,28.15
Norte,RR,Boa Vista,2022,8,20,30.5,23.0,26.75
Norte,RR,Boa Vista,2022,8,21,27.8,22.6,25.2
Norte,RR,Boa Vista,2022,8,22,29.2,22.3,25.75
Norte,RR,Boa Vista,2022,8,23,27.1,22.0,24.55
Norte,RR,Boa Vista,2022,8,24,28.5,22.5,25.5
Norte,RR,Boa Vista,2022,8,25,30.0,22.2,26.1
Norte,RR,Boa Vista,2022,8,26,30.2,22.4,26.3
Norte,RR,Boa Vista,2022,8,27,29.4,22.4,25.9
Norte,RR,Boa Vista,2022,8,28,28.4,22.5,25.45
Norte,RR,Boa Vista,2022,8,29,30.0,22.5,26.25
Norte,RR,Boa Vista,2022,8,30,30.1,22.3,26.2
Norte,RR,Boa Vista,2022,8,31,29.2,22.6,25.9
Norte,RR,Boa Vista,2022,9,1,30.5,22.9,26.7
Norte,RR,Boa Vista,2022,9,2,28.6,23.9,26.25
